car_id,remaining_battery,drain_rate,remaining_range,estimated_time_left,time_to_station,distance_to_station,priority
24,33.99578112885244,8.0384493136798,32.25160577645581,435.4215686055341,38.92043203486989,13.321715537727748,0.6151361678214043
25,41.914924897689204,9.39072584013138,305.23120973253725,46.709650747963224,34.36239971061851,12.699088322669924,0.5923003208610823
26,79.70433673674901,6.903592260158869,59.37583067658227,494.75512713476695,20.381181145069288,12.256503559442672,0.48478015276767894
27,20.359550751823974,4.65205163642479,368.76903723060315,245.044419353014,17.064421011260144,11.110972309000514,0.3856926433273925
28,52.81963261273792,2.330329133261068,387.5903141780036,386.5187653000271,3.94570733621728,27.239728259818808,0.2155678350562734
29,55.037392878405335,7.64445268302128,235.62182183767794,274.955105660062,13.742102386262099,5.694432368187819,0.4802078149687195
30,4.290871734373497,2.8254784016853334,287.0127501226527,217.64327891272325,6.596963447756044,10.043737655862179,0.5158537514272477
31,50.47598632036276,4.041102387788165,393.2778303463918,415.8578365649139,49.66645124127588,14.708549942117754,0.19184504785250822
32,17.777443955535986,6.953357042458045,377.09904476046677,588.6196399487266,55.773595890422115,25.96001248311822,0.12038108272613932
33,12.382362523307277,9.12524515611524,371.6015687626492,17.381371778596353,42.637033039970696,18.693166887913826,0.5720882204653386
34,87.76482417860242,7.151987302068064,340.3807451918169,571.0612924862805,28.03899810740084,29.469108281969685,0.09601124896657247
35,98.98034446069325,3.606259895161137,271.23930915885524,326.42179815517864,3.938225960029749,22.96868768869019,0.3437229065238148
36,77.7846630528433,4.915952847283764,128.13594301861932,490.40777542792944,49.35251289455447,17.495901541219897,0.4085186995161664
37,34.473882685803915,7.661571858401514,310.32072571826285,274.3145868868989,32.955578019916466,9.374840452014803,0.41868721312361096
38,10.560448656699782,8.321824545305077,126.16109086256391,271.22492887494127,15.674098667539551,9.675651786038213,0.6602435024387466
39,70.44682321451789,7.789172581205953,227.61104279601693,541.3784279596782,55.499001867225566,21.718503529801648,0.2685345454845642
40,44.339368867737335,9.18521399077546,1.6907786492565933,237.58796885059726,8.634782270478402,27.127074303349115,0.791027930165177
41,18.84548251639965,8.481933726621756,354.81046122232283,293.127497438691,57.65647891407205,27.291167779932614,0.3724911688389729
42,51.25474339960253,6.87516209688927,20.16834077423924,41.983258802193376,41.09953983787492,17.125745406648104,0.9076555895003685
43,0.0,2.8452688816241594,104.59252003809117,172.82848037829544,42.06626560712647,15.266302141825873,0.7636948827042724
44,91.42561546948322,7.829276992638686,251.0135273054879,404.62603617911674,16.246543657220254,0.1,0.3228410908363677
45,24.033592945171446,7.181221216849083,322.6270121861163,420.80761411531915,4.613898882079629,1.0510707407735063,0.3044418640246936
46,67.06422796799615,6.405556618872959,267.5231255105214,343.4282568863026,58.637856385697496,29.122578011298106,0.37565568514466
47,29.072259047107032,5.778415301991369,82.49695700672619,150.87389039084397,26.189978719803698,3.010605732848079,0.7770927625769408
48,48.622748440049506,3.0752840356110642,11.31577723320362,281.84511344608904,11.215209676867039,14.309851063930633,0.7320163693522398
49,55.667388998070194,4.607205006698241,302.67885952013245,196.91138954599313,24.926956641016478,12.120136359898062,0.4575715148286044
50,18.764393695635473,6.214548728082354,397.7892206862139,300.6045536111962,54.001373641616674,20.642621576244956,0.31423155698703664
51,100.0,3.4465883819742467,343.1138773315266,529.8407740413313,4.603304703692869,18.8553987914236,0.10480122755427397
52,75.43850294044739,8.261209378933872,207.59239567559086,481.6000530057852,57.53593495758352,27.411014865684333,0.33206495794137064
53,84.04562491894237,2.841119489969191,353.71177676687233,104.15895083537772,35.465283684481946,14.460376747801561,0.43474032465738044
54,87.66338105044832,2.8146269037170146,135.78617302023903,572.9214322628164,26.507068405824675,10.543633799008475,0.322318824188226
55,51.65784408652563,4.720186372112078,206.22554300352988,294.19066308455643,45.667308846995354,29.22323611868979,0.49845875612790164
56,94.26578337279457,7.2788913233434,186.46644125199563,447.65455671617553,60.0,2.3603565069470056,0.3593003013578759
57,0.47976056344801243,2.4310819120048617,184.7415066664931,104.30472585764625,14.279227169805594,28.09843665901939,0.7230732642007746
58,14.65643092984401,4.234235011804984,326.7362260868448,387.78163214406203,11.090430625948226,10.919731212675298,0.3307952861820282
59,2.7110565996794915,6.462921869288427,172.41592359811563,178.34262602709333,49.55308758380969,17.61963600830763,0.6842628596694866
60,40.252786100132155,4.937356670369016,17.525976458497166,262.6423112545296,37.62921265919255,4.222164728445515,0.75203756590916
61,33.50327839037361,9.807855807733702,83.98550327704251,34.43068196739526,25.83364899592412,1.628762306302956,0.8654244413849614
62,27.196928093122523,9.80019648572895,40.11680256080917,149.99125670448294,57.43445768363615,27.57932756509957,0.8343825322199655
63,85.77363379997922,5.374957520026392,229.11064688617063,80.63528182347882,45.010678611627604,19.50609125348248,0.597187828496004
64,43.09563543546242,4.599789530892836,21.62656192776684,158.2548054313301,45.59483929578397,8.693603226457753,0.8231615489297467
65,31.982424727345123,8.22022470474282,70.01960265548479,53.74774312828207,53.931111399060924,17.35207630688351,0.8657242074646627
66,59.73914307398717,2.341343775263616,249.67185851275065,415.9237310088348,28.79094869567601,6.869912342622752,0.3430343062940208
67,18.41395779173397,5.465612792228685,272.17980759268255,12.841194037205184,18.55851797552244,12.426822376923601,0.6769056607128094
68,74.17408321842328,4.658706703586934,337.1433809053069,390.19629969806715,35.54324752776087,27.884963299254522,0.24948160829266977
69,9.253524889562316,9.210820704694813,237.15656501316946,565.6268937413093,23.748145022689528,23.471454735690497,0.31133360336346566
70,100.0,2.0,349.47415562029823,596.2132534178196,38.3033090129605,15.04791730145253,0.044556949823417645
71,72.44197548129564,6.770160681029596,370.8898653160996,582.1101681346438,26.368304709747044,9.325881610787704,0.06966473037109656
72,16.972768769797128,8.159049671843153,310.56780590237963,145.94319729000736,13.554774899831475,4.929594107259442,0.5372410260448771
73,0.0,5.346340271347478,215.72008730247148,356.78456757227946,31.19354876798966,28.653586171125767,0.4999190343798978
74,85.40925777532358,2.6459144077750123,142.2121683384098,26.043470779417312,40.616404054270795,6.401109158193605,0.7346341820032107
75,70.33932878311606,9.553105660550369,400.0,581.4038239514502,52.392494576670416,24.224859884233652,0.043479837202593186
76,71.29648733242325,5.503446445198796,100.78547812375987,342.86462962941005,34.58380553738407,12.161821818861506,0.5607611835110811
77,70.71868508532964,6.347562171561696,389.32408539189026,30.668835428307048,5.4820478283260305,30.0,0.4707350997533217
78,7.067493907440074,3.3864943321399257,171.40470958783297,256.7743155362693,25.56032828858768,12.998407759424648,0.615914778798154
79,33.008631079503516,5.844612779477312,24.437149241527088,66.90489590930224,45.76931530475591,10.14166768216418,0.9030887871933094
80,12.803603778833782,5.250014735585232,368.6871836645787,248.6645154550046,24.590293357535543,19.943343078805963,0.3925463386895627
81,80.5955065943321,2.2154915511775046,226.2038533468873,417.0845119493687,39.68767194768806,30.0,0.3448666372737087
82,63.219343980286794,2.6925296165313575,243.07878174443047,258.45748344858407,28.148415616291693,29.11175873274225,0.4672242771000392
83,30.895048632770816,8.998794145688388,18.70428400753009,223.09176400659993,17.89062543807454,20.170317045163593,0.7976900786389909
84,0.10935039992663143,4.061238056561544,224.21717967346228,84.2246504103889,44.52709837263942,22.877379722174418,0.6960951571595133
85,24.461811982175487,8.537741464268146,20.120763895046668,145.5883910910199,6.243989762053601,16.04015642195088,0.8619450483457229
86,26.633230262561234,5.9479664641134145,223.14617016070034,52.077421842913616,27.988572267923665,21.644873599750124,0.6943829145601448
87,71.9286225466037,8.790999927172761,274.94927124817707,478.0935602286412,17.069318165569456,26.136511876307146,0.2624976580390185
88,64.36072430733881,2.6348041021113002,171.66786552071088,91.09333101507595,5.045471955355676,14.352716669788164,0.6754091911908996
89,90.07039241951857,6.4188963877694905,280.466443309255,429.67318314246825,32.871714232716975,18.896286891241164,0.26873623583707634
90,48.75925710483717,2.9908642666007346,65.7541250771561,202.61779904462782,31.049729254700576,13.846685467754641,0.729839686037818
91,8.16680828893417,2.0,64.6666253591591,123.34307732333359,41.960082935005076,16.6554283862991,0.8365161843548845
92,76.61649326277538,2.2994775627986312,74.88288283130589,555.2958013596905,45.14198504776175,23.33333647703016,0.417294086358834
93,73.86737723164897,8.845302557758172,141.47310360721397,323.92841203811884,58.74492263028503,26.551919320771255,0.5307570829236281
94,58.37846855724828,3.188447672263928,46.13775594862555,292.49203144202465,22.516556592437066,6.191746706018909,0.6730650799336549
95,76.27594082798701,2.197146026165857,313.23641720069304,417.2810761192077,30.749118066134702,15.556393531492974,0.25003841907999075
96,51.257665794954285,6.596755268152352,103.98167782632456,301.64667815428436,32.71851840818461,7.1243392328343855,0.613199000226246
97,51.20164260747484,8.683064678274082,233.03339201603032,207.98265499854645,22.30533559306765,15.137136645280021,0.5401670489053904
98,44.72227621872779,3.427909395057154,321.27762719784266,308.8704377779408,57.64403531362751,27.41651235692595,0.3615277023104753
99,2.504968325007901,5.85900781701073,27.193134570579762,394.57765735877734,55.06198839533567,28.604360758001818,0.6847806852302404
100,14.858345552583888,2.5622311820498807,39.814569495241436,10.0,14.821711575147091,27.629582214591938,0.944667180845664
101,0.0,5.685303641461107,356.35286536078945,298.8254533905771,54.53463381864824,3.4151173452289822,0.38382735207844915
102,54.79158444692515,9.979028086519575,270.9809635623172,45.16631440892381,4.179469648394133,25.951440717322082,0.6189394169580638
103,26.568811010462184,3.454437354952687,376.41755330462735,126.65178926858157,19.678601173511723,19.688235553524144,0.4583161430626652
104,56.201661192660445,5.307020035793974,351.25004005321307,315.7369339616022,22.366641311189245,0.5354465990212356,0.31219799521725233
105,89.9838532931706,4.6049186202411425,294.2945489666783,546.1467360850376,38.505797709533915,21.929190312252302,0.16134972202968242
106,93.39662314569097,2.2649755167684127,73.65008032840139,459.84800714563687,12.014323211711417,29.579365318740116,0.4723168193967265
107,35.77010923333104,3.55304493189504,127.82280539579799,43.83213460784284,56.14174251037615,4.193754123907481,0.7957728945382171
108,75.88288248005625,2.9497811752390715,186.28290544258422,254.12598552740417,49.402822934260755,15.085125157440327,0.5214491389070711
109,17.765753328798766,7.73840214119237,98.90050795432853,294.33655112066623,39.2537765368653,29.05665302686499,0.6645999574095932
110,3.3190846076155234,9.690309295027166,49.713717669344874,108.10303143654409,26.9318982115315,0.1,0.8832074435307726
111,26.9627268772574,9.436964604128296,120.52701382753479,456.493716218337,59.82977930242904,20.034364533839085,0.5081733065998546
112,18.347615014611172,8.568205201324512,37.05869756637259,465.65175090442466,47.237913779784705,13.755845081254527,0.6052804487316533
113,95.72900313746986,6.500227541402446,41.243932367090856,600.0,28.326768138866072,10.808071738341454,0.4062619879149353
114,83.70726244613088,7.336975433984413,159.48043661156174,24.583151419614516,41.59560800903847,17.209526778294606,0.7250285399579085
115,55.39995507582047,4.592140816836447,6.561897339249125,166.53721243595666,31.0618178046549,0.1,0.820611640613667
116,87.11273651682046,7.275620878635599,47.32468581420921,538.7782775573216,33.94427245296595,22.84166694752992,0.4570289188265279
117,79.38329852299778,5.162000866394551,15.133877660055127,420.15702932809836,23.878983363940502,0.1,0.5906876071643948
118,10.996093808196308,5.427444827668657,250.3457308316419,512.1466840039291,30.184638334980548,7.941154282484696,0.32932626566172546
119,89.33581868260876,8.213861244789014,76.44646233948654,10.0,4.3679808417816,12.653698534700403,0.8262350956164898
120,94.42049415740095,4.676347790952222,317.62846469459816,373.25289370807144,24.451918098372573,7.373759519728095,0.2616744922655902
121,83.30164387699568,4.959173437521809,0.0,45.00155058341014,48.19551120896683,10.076251512670645,0.8888556266984061
122,90.01536537354833,8.995970792717001,85.86279988502574,68.91413714654016,55.49559825992633,27.749385296681808,0.7707573897211294
123,29.053744845770122,2.845518931567868,346.2808567707867,298.9618921294912,60.0,27.148715838122037,0.3575148791258609
124,15.634004705052565,5.174566533579183,295.1968105887601,369.19492537036786,36.29983628791986,26.542162478431585,0.3813173339270207
125,11.687348750318545,9.221252636458876,60.61242788731528,88.67215722728653,35.922123799732674,17.23723062933783,0.8746068321276439
126,42.38945322047758,7.077714639588717,319.1024342050548,161.12139023011702,12.539578955213734,26.939510796031495,0.48504864517138724
127,72.98522193228963,8.988692315682204,227.9895944374457,359.99130181268663,43.57571165509288,26.97128290920995,0.4054395263305203
128,81.51209196960374,4.835096203469027,380.79143003597625,261.17751121441546,2.9712080239560543,15.524298371918562,0.2900347027620169
129,3.319281568165818,5.276881985706233,233.29777245438285,514.6700376547122,10.09917192890184,7.624580938890308,0.3555194031571905
130,44.703742855552555,9.075188915381778,265.2203203919173,194.10116190417116,37.97291457934792,0.9307314474668589,0.5222884029148293
131,34.622511221358224,6.087733771121696,390.1882368104609,244.89172541182683,12.94178196313226,14.574072817762758,0.34715538400672
132,34.12050596415115,6.0906961002233855,38.798043978600184,600.0,1.724177964161099,28.01221454647267,0.4791722400837553
133,5.190091476267458,3.11280577622544,242.4146479689188,579.5669818037348,45.04339274027688,18.28704098300183,0.2900158999449282
134,42.01412165580267,2.0,201.81210525074545,23.834376130849392,21.905791097960574,19.27330525024957,0.7167349212669175
135,93.42995956835561,9.637291817001184,0.0,538.7150365395228,1.2345456394975707,3.2283210826167092,0.5080886364847028
136,29.69614759488065,5.380042878219126,368.983904988091,62.424524660002916,3.621196464314702,0.9957856784196404,0.5156694686281086
137,54.71299412727763,6.227866496086815,54.27492458858818,103.63550151305661,18.11524521489821,15.195200022875456,0.8166495248017945
138,76.98486626724028,2.770690469906462,277.0383863586295,168.26887177142217,13.572391768456093,28.75745463689851,0.48156434821254196
139,30.632620527387758,6.7630064339359,270.7709364389717,151.10341416862335,41.17211520603842,10.476059563287297,0.5609937130410642
140,94.62695932345342,3.587304007009224,195.59131991287217,471.15494527557405,23.2911597197915,26.11253723807612,0.32469497020030896
141,100.0,6.403484981708919,0.0,439.18650090121355,49.71704949720196,3.6647697471892506,0.5712393843166277
142,26.618201144671417,3.214344824090796,142.39306707945607,600.0,13.629497808113195,16.399959855725847,0.3645799693403886
143,55.23443974244545,6.373456578785333,347.6517469899541,576.8301863791304,35.47800658725181,19.796577040079335,0.11934014184266142
144,32.66339075383586,8.180997061368878,123.65824178557779,234.45917748787016,43.93747068409946,27.460777353152668,0.6655757919475906
145,37.525169483492505,4.976441037468856,239.54304001409596,594.8059702309947,35.97863511678457,0.25998664386355186,0.2480762878145442
146,94.88818039925104,8.826455274685681,307.36015839642477,600.0,38.393821336389884,5.680002130754402,0.10620919416298986
147,62.06548913964449,7.689728229973375,322.95919645350625,490.97446123312227,51.12880467729106,5.178656270749654,0.20739081395404943
148,51.876509182965144,8.733900075016724,201.74004235171012,455.114426052484,14.297235139126697,30.0,0.38670103468524375
149,4.435430866366144,7.291704079557571,352.57951976917764,599.230749509019,28.644908103912737,6.916194897146122,0.15621855978790158
150,32.10508221766577,3.049878221848601,158.83272068737764,33.80464505782742,53.18550454833859,1.794794398040292,0.7714835749403474
151,92.0117947159805,8.584004205884147,334.81082179891564,400.93876035546094,1.1425827633396475,17.306370582354113,0.22987749059891868
152,27.89708911242296,3.127350453055608,62.365392441400566,482.19236704434326,1.0,17.743467073764403,0.5448113779174678
153,19.21198647724311,8.812117458895262,123.76020279414973,585.2436810871891,13.439245341632796,26.873071996605706,0.414173438133
154,51.08754943555794,7.787742528396683,54.17830937989058,129.19208827976317,37.69180878595839,27.190892058000625,0.8037482459193275
155,100.0,7.351165188391591,368.94043485055346,525.5627818690721,4.662185535674047,1.7921544589758915,0.08469610876048171
156,19.15387821316737,4.649134411515534,185.53118851777464,447.49128178132804,56.617435922682375,28.239863813275846,0.44225808425702356
157,2.1053605748624173,9.02642991715166,120.79694980344087,136.73755798334096,29.31908087328923,22.08622939766604,0.779704766042789
158,80.37887879782542,7.958284363158408,101.94530512741056,367.0517859627413,38.371050863685454,9.136141235252408,0.5343421539838221
159,30.881910308332536,5.759667477703715,366.60016420349746,122.5024812111197,14.537083306969743,28.82214873469677,0.471302059524497
160,63.11948373364415,3.9970274937805246,357.3158116081203,241.07132072805675,14.634876089643303,20.42577310359396,0.3518689287833771
161,33.93899753566825,7.190896953000805,219.29616126245602,302.84023549447477,37.18784266859845,8.588882012819681,0.5010076119849615
162,63.348686071431196,2.0,258.5858512748711,332.8978586097419,60.0,22.19262856310102,0.39145792519087164
163,58.95659876568608,4.496532149128703,179.31828659282192,278.66397927311084,41.47168182110546,13.353612094082848,0.5324400660744274
164,49.46487018656743,6.239417563668246,353.5245899580906,285.9654926052643,50.475262131832956,6.607569785574457,0.34103265848307585
165,11.403576374409853,2.657218691387265,342.6314268280448,144.9986649664384,26.297998707368755,20.88360565015979,0.49911994262794795
166,91.43712940478096,9.906960976906301,59.743614789419006,112.8028927405567,18.713653917580135,21.985074939689547,0.7669580134730613
167,21.91888871556288,3.6044413151982018,148.19676506356117,60.24441053733733,28.451605065570135,21.62153508184169,0.7757603336821529
168,92.27001396865025,2.8161548043714797,138.49966300475438,185.19890879615465,45.70702902589521,7.633265672546218,0.6098227303436953
169,6.393915864428331,4.264592051512515,209.27010997330694,341.7370377738643,27.30675979808571,28.042538804500687,0.5098187594280076
170,62.99036417982539,8.167223388824945,194.7705784454663,481.7784719410565,49.89215817184839,2.905942928363292,0.360880948943593
171,69.35207289957343,6.008503302952468,222.98598341674125,142.73100687514548,60.0,9.060381861335086,0.5766116963950201
172,10.46579564246619,6.525578400118068,51.70176038783652,107.81138101225673,1.0780767860675482,7.725940234015468,0.867877586817197
173,51.35383879655707,2.3521756116179784,214.97787619310458,433.71841949908065,2.094191656765746,1.1712192645796278,0.37925774736360957
174,29.20954147175428,2.0445618650157242,87.23502029264026,181.80821291586875,11.01763934773175,16.37891345198493,0.7420968500123724
175,96.71037954767257,5.340166928497028,34.31506533507204,555.8927248877288,21.60657215050838,17.376547618991207,0.44494200929969985
176,17.726557633443395,8.696980957712533,36.53987298930768,404.8431878883291,6.030441565918595,27.36100916762885,0.6532524497073035
177,63.03019843125234,9.252990012713957,311.0307856397392,246.200315557574,50.03452976583907,27.895917293910806,0.4090156604480037
178,43.17785683279871,2.9328473674018634,191.24323840060669,182.68027856328192,1.5620211422546786,24.77461093242094,0.6079659350722344
179,93.07078456046757,6.457576131590012,250.15169906727132,316.791806749481,12.608730079904635,12.686619075327048,0.386250800397512
180,15.541199727198816,8.771269119432532,258.9740700075491,64.0027450776784,9.695814052807568,23.383179461449473,0.6613204905489708
181,32.53979194860048,4.781234564498124,269.89405043813696,81.01512043340311,55.96011803111958,28.08411108309475,0.6102290011953879
182,6.821730668634291,8.976503805886425,205.93189893066747,107.23731744621823,41.45482110071094,14.418607956282239,0.6993015205883638
183,94.45653169713503,2.2861790890341545,164.6801077566205,444.6209786239195,56.04889893640965,21.492940516834896,0.37852234491566356
184,82.76067818824208,9.600198813944631,147.44907239836877,359.35161548264176,52.975704968867305,14.451766875663068,0.4878809104253187
185,21.110325608600505,7.966634500622748,222.74833421375888,10.0,29.106909391699947,11.201544260513517,0.7363779245100214
186,65.85956095171115,9.870507889284156,177.3974028786709,379.9246452465732,14.4829841697778,17.071553381784156,0.4576878191782225
187,85.02008980715487,9.805607594334285,349.1976764324316,257.6008137075524,13.799865134546943,18.958836477856266,0.332349687843382
188,64.83455892551547,9.986998492336134,316.57765068919923,19.54621206376421,17.42923661725627,23.56059039824897,0.5747113875646114
189,54.48001211892929,9.221709364877114,61.85925290747068,112.09217113545223,45.6234466013088,12.212658106763413,0.806337856953356
190,29.22288610248787,3.99542082127466,55.261904197818694,356.4851637050155,1.6594418066869048,15.127746134906934,0.6485883209257027
191,95.23999489553313,4.889405395442111,275.15911353120106,580.4336291083301,2.37098080548395,26.976832529728867,0.15170761039053487
192,99.78635504250258,6.6855818721918245,132.7801102475226,60.554181513144925,41.04588076833679,29.215009185839207,0.7087261470992867
193,93.07023677197901,8.185482173945914,26.68451216251882,204.71560190838065,37.8191634397605,8.398609976143042,0.7301929884896077
194,63.06212317153289,9.082014035902283,361.4941342258342,102.6377599461963,37.05685816681834,4.838854948498936,0.4606170235918281
195,33.07949886758044,3.7147533915725788,73.85208725329346,130.2020306338344,22.3299107896179,20.643268672571796,0.7948759065028688
196,29.3849584719711,8.52178339635514,359.4390513161527,260.2231284139206,1.4681333825472516,0.49589935619723124,0.3810784694105381
197,68.48913390842307,7.243437794004232,268.32058756647587,495.5595799794584,29.81448070419214,1.1998955415306434,0.2586332929547742
198,99.26320415592478,2.4196098792285303,316.87701280311785,554.8369289723942,55.17444580020966,29.98352038253275,0.11489823214463975
199,83.76362023508167,5.160013272401755,66.70615393881302,150.29271830363683,45.48150196450275,23.482359350828375,0.7318943944811491
200,72.94621579643066,4.297303694590847,85.79776398615552,304.0972194077593,60.0,25.294892662297958,0.6037330046077011
201,60.69206218505088,4.387043013585857,208.95692629336327,416.8950334435394,5.391311954315678,16.05625227527097,0.3909701661017472
202,98.87156995755643,9.375220028512,101.66618999157046,342.0618297515647,26.821075704197636,10.867241201719395,0.5347234097388532
203,16.239404283688927,6.714768095580807,135.31535523207754,273.1354301903045,34.380252345838315,17.727375525750073,0.639299235367687
204,95.29997141603413,7.1901903332464565,113.12792268709961,137.07543457654117,5.181074596637746,8.074238464070536,0.6788974194241288
205,95.64125068457726,10.0,66.8889264457635,332.416148368433,49.95533137072913,16.634396494038345,0.5865092158043221
206,0.0,4.971385922938469,115.09936856798106,229.19849611702642,16.485939393973585,1.4073807858281908,0.7121933797207187
207,11.60646085167648,8.394020051905361,327.7243233718815,498.8924159209451,55.21430956701134,29.986525313303005,0.2546268665560085
208,66.07130522240652,4.794050328898005,34.91329462892614,511.98511035975275,42.081072382677874,10.082963839217333,0.5120116419091281
209,5.519781135029992,8.942828255615355,0.0,571.2106191876836,34.834915324279905,20.73424215145386,0.5823918253505002
210,13.808263645238515,3.6987151592834984,231.90326700151297,55.665640796278815,10.295200563663276,17.78222637638944,0.6929163973049774
211,95.03908564014573,8.844753586684526,400.0,600.0,16.8436530375578,10.538159488640286,0.0
212,68.44186794655297,3.5360111637890492,157.61115056652164,332.75897731016323,5.404543565006215,0.1,0.5044258663271538
213,65.64114650302747,3.98162440322953,34.96154172278862,557.3610051872811,16.133884612133965,8.913321375892266,0.4766176460192771
214,20.46412255926803,7.88142504296229,215.22332575086574,31.873984430595087,15.051184015999151,17.919425595224105,0.7289090418371399
215,68.44470159452355,4.789644373494884,363.43552009150415,352.1443874359801,53.71526859836681,4.109724475177927,0.25529765987626224
216,14.4730203252708,7.018054547588214,384.11652075955163,312.14210469751765,23.15987630208218,1.6842248963605333,0.32748281769887017
217,29.713033770326188,5.624283833925984,229.75982877862646,527.3540342283777,45.044846590500185,20.402556564423886,0.3201037145929928
218,78.22525685221117,8.455561258971873,121.0399851450689,49.69106573689204,24.510063303492025,23.522784793954166,0.7578527685531999
219,69.2145175015659,3.8050188792286894,187.68000391342377,31.720264427336552,45.44013296877515,10.099266010125941,0.6985277130191889
220,82.5667759314613,2.6030590187367255,61.94435061992286,243.33423089377052,58.628986390344465,27.632021393947582,0.6638047496005154
221,72.25871922094315,4.176352187125139,236.3715594556344,488.16247275257484,9.25780604456364,27.2666704670976,0.29158222396558553
222,56.68733997504539,5.353243458456011,254.60961912120536,566.7471522877505,49.46646579318167,27.67489308828489,0.2302986505801798
223,2.678244923729509,3.678065391417463,394.71343825420615,600.0,32.970459295645334,7.854119910236723,0.10388594552693922
224,28.509660023672076,5.335680338669941,79.42141874134758,575.1394281780435,49.04198289514439,24.33211040943886,0.45665300391137353
225,32.611526381271176,5.482126426043849,0.0,10.0,36.04882367602685,17.679613759014547,0.9743625141065505
226,22.53394571160299,2.511625998758001,219.50684299291257,68.74876727283888,28.16632649205407,30.0,0.6852652710134277
227,1.5089768637085677,6.276820563679526,362.61062602627425,134.23383416679036,9.54667538610245,14.958929211777885,0.5013728192604205
228,28.013391609498363,9.53139869314108,311.74134799421773,167.21389530349052,8.656575894672658,24.294414253622325,0.5090510970414134
229,87.22607496333562,3.4457470298792243,113.07900915552013,473.7793431434169,35.063597448180346,22.77259217369677,0.42538860085907804
230,65.13761689470809,7.59241555094389,104.69236784161127,531.9640396722738,56.28384420421489,15.579726082221919,0.42220592992485484
231,75.99267463393383,6.856144059190807,16.661990948521787,104.5699916476108,44.26637840996651,26.599379866633928,0.8355485269505734
232,44.99748350984986,5.6997040438532585,137.8114395953306,391.11750965849234,17.79297231986635,5.89352055049377,0.5120324422112653
233,54.943509619602274,7.828423300864079,386.82878979512464,600.0,51.51195127436503,1.005919847526985,0.059706468730802716
234,55.46772947761067,5.149041467828874,210.67133157397188,272.36477566904694,51.67963363871084,13.764580933730105,0.5063432837319314
235,12.559390691428497,6.58263225590072,320.70085315025347,117.60401238471043,21.10065064061907,27.045985246665293,0.5497942642551984
236,69.03670637403795,2.219762415805235,244.82451853109112,236.79423428886298,2.1190846430452863,0.17384435485208335,0.4752200444448038
237,34.13102494217353,7.159003701692849,304.01973953622615,245.165529319242,8.309767787343063,19.892440391363536,0.4477910415354918
238,4.902478090264152,7.243405825048032,127.65119784502718,333.2742288196894,57.251739083924925,17.260915087178507,0.6159564002440869
